1371,New Hope Center for Reproductive Medicine,1181 First Colonial Road,Virginia Beach,VA,23454,SA,"Robin Poe-Zeigler, M.D.","Robin Poe-Zeigler, M.D.","J. David Wininger, Ph.D., HCLD, InterimDirector",757-496-5370,http://www.thenewhopecenter.com,N/A,36.8683218,-76.0308001,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1372,Vermont Center for Reproductive Medicine,1 South Prospect Street,Burlington,VT,5401,NE,"Peter R. Casson, M.D.","Kristen P. Wright, M.D.","Peter R. Casson, M.D.",802-847-0986,N/A,N/A,44.480196,-73.201203,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1373,Eastside Fertility Laboratory,13701 16th Avenue NE,Bellevue,WA,98004,NP,"James I. Kustin, M.D.","James I. Kustin, M.D.","James I. Kustin, M.D.",425-462-6100,http://www.seattleivf.com,jkustin@seattleivf.com,47.624367,-122.1575493,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1374,"Overlake Reproductive Health, Inc.",11351 16th Avenue Northeast,Bellevue,WA,98004,NP,"Kevin M. Johnson, M.D.","Kevin M. Johnson, M.D.",Shaun D. Kelly B. Sc.,425-646-4700,http://www.fertileweb.com,N/A,47.624207,-122.1962956,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1376,Olympia Women's Health,403 Black Hills Lane SW,Olympia,WA,98502,NP,"James Moruzzi, M.D., Ph.D.","James Moruzzi, M.D., Ph.D","Shelton Cai, M.D., Ph.D.",360-786-1515,http://www.olywomen.com,olywomen@thurston.com,47.046856,-122.950173,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1377,Pacific NW Fertility and IVF Specialists,1101 Madison Street,Seattle,WA,98104,NP,"Lee R. Hickok, M.D.","Lorna A. Marshall, M.D.","David E. Battaglia, Ph.D., HCLDELD",206-515-0000,http://www.pnwfertility.com,info@pnwfertility.com,47.609404,-122.324524,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1378,Seattle Reproductive Medicine,1505 Westlake Avenue North,Seattle,WA,98109,NP,"Michael R. Soules, M.D.","Nancy A. Klein, M.D.","G. David Ball, Ph.D., HCLD",877-777-6002,http://www.seattlefertility.com,N/A,47.632534,-122.3412745,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1379,Center for Reproductive Endocrinology & Fertility,508 W. 6th Ave.,Spokane,WA,99204,NP,"Edwin D. Robins, M.D.","Edwin D. Robins, M.D.","James R. Broussard, Ph.D., HCLD",509-462-7070,N/A,N/A,47.6505157,-117.4195884,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1380,GYFT Clinic,502 South M Street,Tacoma,WA,98405,NP,"Robert Z. McLees, M.D.","Joseph A. Robinette, M.D.","Joseph A. Robinette, M.D.",253-475-5433,http://www.gyftclinic.com,gclinic@qwest.net,47.2576648,-122.4561089,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1381,Madigan Army Medical Center,9040 A Fitzsimons Drive,Tacoma,WA,98431-1100,NP,"Gregory E. Chow, M.D.","Gregory E. Chow, M.D.","G. David Ball, Ph.D., HCLD",253-968-2781,N/A,N/A,47.1068337,-122.5526042,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1382,The Women's Center at Aurora Bay Care Medical Center,2845 Greenbrier Road,Green Bay,WI,54308-8900,ENC,"Mark F. Severino, M.D.","Mark F. Severino, M.D.","Yaser M. Al-Katanani, Ph.D., HCLD",920-288-8500,http://www.aurorahealthcare.org,mark.severino@aurora.org,44.52,-87.97,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1383,University of Wisconsin Center for Reproductive Medicine,600 Highland Avenue,Madison,WI,53792,ENC,"Charles L. Bormann, Ph.D.","Dan I. Lebovic, M.D.","Mark P D Dow, Ph.D., HCLD",608-263-1218,http://www.uwhealth.org/fertility,lebovic@wisc.edu,43.074,-89.429,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1384,Wisconsin Fertility Institute,3146 Deming Way,Middleton,WI,53562,ENC,"Elizabeth A. Pritts, M.D.","David L. Olive, M.D.","Wael M. Abdel-Megid, M.D., HCLD",608-824-0075,N/A,N/A,43.1060728,-89.5263106,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1385,Froedtert Medical College Reproductive Medicine Clinic,9200 West Wisconsin Avenue,Milwaukee,WI,53226,ENC,"Estil Y. Strawn, Jr., M.D.","Estil Y. Strawn, Jr., M.D.","Mark Roesler, M.S., ELD",414-805-7376,http://www.froedtert.com,estrawn@mcw.edu,43.047,-88.046,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1386,Reproductive Specialty Center,2015 E Newport Avenue,Milwaukee,WI,53211,ENC,"Grace Janik, M.D.","Grace Janik, M.D.","Mark P D Dow, Ph.D., HCLD",414-289-9668,http://www.reproductivecenter.com,administrator@reproductivecent,43.082,-87.88,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1387,"Women's Health Care, SC",721 American Avenue,Waukesha,WI,53188,ENC,"Matthew A. Meyer, M.D.","Matthew A. Meyer, M.D.","K. Paul Katayama, M.D., Ph.D.",262-549-2229,http://www.ivfwisconsin.org,womenhealth@bizwi.rr.com,43.017,-88.295,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1388,Aurora Fertility Services - West Allis Memorial Hospital,8901 West Lincoln Avenue,West Allis,WI,53227,ENC,"Mark F. Severino, M.D.","Mark F. Severino, M.D.","Yaser M. Al-Katanani, Ph.D., HCLD",414-329-4300,N/A,N/A,42.998,-88.046,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1389,West Virginia University Fertility Center,830 Pennsylvania Avenue,Charleston,WV,25304,SA,"Pickens A. Gantt, M.D.","Pickens A. Gantt, M.D.","Gary W. Randall, Ph.D., HCLD",304-388-1518,N/A,N/A,38.28,-81.614,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1390,West Virginia University,1322 Pineview Drive,Morgantown,WV,26505,SA,"Roger C. Toffle, M.D.","Roger C. Toffle, M.D.","Michael W. Vernon Ph.D., HCLD",304-598-3100,http://www.wvivf.com,merrymank@rcbhsc.wvu.edu,39.66276,-79.953691,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1391,Acacio Fertility Center,27882 Forbes Road,Laguna Niguel,CA,92677,SP,"Sylvia Parrett, R.N., MSW","Brian Acacio, M.D.","Teresa Wiesak, Ph.D., HCLD",949-249-9200,N/A,sparrett@acaiofertility.com,33.557543,-117.675762,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1392,Pacific Fertility Center - Los Angeles,10421 Wilshire Blvd,Los Angeles,CA,90024,SP,"Catherine De Ugarte, M.D.","Catherine De Ugarte, M.D.","Vicken Sahakian, M.D.",310-209-7700,Dr.DeUgarteistheOnlySARTPhysicianatthisClinic,cmdeugarte@gmail.com,34.0665581,-118.4296853,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1393,Society Hill Reproductive Medicine,101 Rowland Way,Novato,CA,94945,SP,"Danielle Lane, M.D.","Danielle Lane, M.D.","Marlane Angle, M.D.",415-893-0391,www.goldengatefertilitycenter.com,drdaniellelane@gmail.com,38.0975449,-122.559999,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1394,Center for Natural IVF,600 Heritage Drive,Jupiter,FL,33458,SA,"Gene F. Manko, M.D.","Gene F. Manko, M.D.","Sunny Hu, Ph.D., HCLD",561-354-1525,N/A,gene.manko@integramed.com,26.888299,-80.105422,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1395,"Advanced Reproductive Medicine and Gynecology of Hawaii, Inc.",407 Uluniu Street,Kailua,HI,96734,OTH,"John L. Frattarelli, M.D.","John L. Frattarelli, M.D.","Thomas T. F. Huang, Jr., Ph.D., HCLD",808-347-6442,http://www.armghawaii.com,N/A,21.396219,-157.743372,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1396,"Southern Illinois University School of Medicine, Fertility and IVF Center",751 N. Rutledge,Springfield,IL,62794-9637,ENC,"J. Ricardo Loretde Mola, M.D.","J. Ricardo Loretde Mola, M.D.","Mary McAsey, PhD, HCLD/ELD",217-545-2229,N/A,rloretdemola@siumed.edu,39.809457,-89.6573946,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1397,"Fertility Solutions, P.C./Massachutsetts Fertility Center, L.L.C.",45 Stergis Way,Dedham,MA,2026,NE,"Ania Kowalik, M.D.","Ania Kowalik, M.D.","Michael A. Lee, M.S., T.S., E.L.D.",781-326-2451,N/A,ania.kowalik@yourfertilitysolu,42.234054,-71.176827,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1398,"Mississippi Reproductive Medicine, PLLC",1040 River Oaks Drive,Flowood,MS,39232,ESC,"Randall S. Hines, M.D.","Randall S. Hines, M.D.","Gerard Celia, Ph.D., HCLD",601-936-3650,N/A,randallshines@gmail.com,32.3282819,-90.1064918,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1399,Reproductive Medicine of Pennsylvania,822 Pine Street,Philadelphia,PA,19107,MA,"Maureen Kelly, M.D.","Maureen Kelly, M.D.","Jeanne L. Walters, B.S., E.L.D.",215-829-8110,N/A,mkelly@reproductivemedicinepa.,39.94421,-75.15554,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1400,Fertility Associates of North Texas,800 5th Avenue,Fort Worth,TX,76104,WSC,"Laura Lawrence, M.D.","Laura Lawrence, M.D.","Tonya Ferguson, Ph.D.",817-250-7480,N/A,N/A,32.736889,-97.33897,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1401,Utah Fertility Center,1988 W. 930 N.,Pleasant Grove,UT,84062,MT,"Russell Foulk, M.D.","Russell Foulk, M.D.","Russell Foulk, M.D.",801-492-9200,http://www.utahfertility.com/utah/,drfoulk@aol.com,40.3737663,-111.7679225,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1402,Advanced Reproductive Medicine and Surgery P.C.,"4190 Telegraph Road, Suite 1500",Bloomfield Hills,MI,49302,ENC,"David Brinton, M.D.","Carole Kowalczyk, M.D.","Michael Kirk, B.S., E.L.D.",248-203-0900,http://www.armspc.net,N/A,42.579126,-83.281289,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
1403,Fertility Institute of Hawaii,"1401 South Beretania Street, Suite 250",Honolulu,HI,96814,OTH,"John L. Frattarelli, M.D.","John L. Frattarelli, M.D.","John L. Frattarelli, M.D.",808-545-2800,http://www.ivfcenterhawaii.com,N/A,21.3033,-157.8421,"This clinic has not yet provided any information to IVF Reports. If you are a representative of this clinic, please visit the ""Contact Us"" page to find out how to claim your clinic's profile.",http://ivfreports.org/graphics/logosquare.jpg
